1884,1544 E 4TH STREET                        ,Brooklyn,NY,11230
1885,713 MONROE STREET                        ,Brooklyn,NY,11221
1886,1534 UNION STREET                        ,Brooklyn,NY,11213
1887,563 JEFFERSON AVENUE                     ,Brooklyn,NY,11221
1888,76 BAY 10TH STREET                       ,Brooklyn,NY,11228
1889,1182 HERKIMER STREET                     ,Brooklyn,NY,11233
1890,513 DECATUR STREET                       ,Brooklyn,NY,11233
1891,2302 EAST 5TH   STREET                   ,Brooklyn,NY,11223
1892,225 UTICA AVENUE                         ,Brooklyn,NY,11213
1893,279 MAPLE STREET                         ,Brooklyn,NY,11225
1894,1230 EAST 26TH   STREET                  ,Brooklyn,NY,11210
1895,223 92ND   STREET                        ,Brooklyn,NY,11209
1896,799 HERKIMER STREET                      ,Brooklyn,NY,11233
1897,306 LINDEN STREET                        ,Brooklyn,NY,11237
1898,147 BAYARD STREET                        ,Brooklyn,NY,11222
1899,682 6TH AVENUE                           ,Brooklyn,NY,11215
1900,3 TEMPLE COURT                           ,Brooklyn,NY,11218
1901,1120 BAY RIDGE PARKWAY                   ,Brooklyn,NY,11228
1902,2068 EAST 14TH STREET                    ,Brooklyn,NY,11229
1903,2021 WEST 11TH STREET                    ,Brooklyn,NY,11223
1904,734 46TH STREET                          ,Brooklyn,NY,11220
1905,384 DECATUR STREET                       ,Brooklyn,NY,11233
1906,212 GUERNSEY STREET                      ,Brooklyn,NY,11222
1907,914 52ND   STREET                        ,Brooklyn,NY,11219
1908,1408 77TH STREET                         ,Brooklyn,NY,11228
1909,147 14TH   STREET                        ,Brooklyn,NY,11215
1910,53 STOCKHOLM STREET                      ,Brooklyn,NY,11221
1911,1002 STERLING PLACE                      ,Brooklyn,NY,11213
1912,1259 EAST 31ST   STREET                  ,Brooklyn,NY,11210
1913,1851 WEST 6TH STREET                     ,Brooklyn,NY,11223
1914,556 EVERGREEN AVENUE                     ,Brooklyn,NY,11221
1915,290 QUINCY STREET                        ,Brooklyn,NY,11216
1916,608 LINCOLN PLACE                        ,Brooklyn,NY,11216
1917,1224 EAST 32ND STREET                    ,Brooklyn,NY,11210
1918,667 KNICKERBOCKER AVE                    ,Brooklyn,NY,11221
1919,475 CLASSON AVENUE                       ,Brooklyn,NY,11238
1920,87 BAY RIDGE AVENUE                      ,Brooklyn,NY,11220
1921,1225 73RD   STREET                       ,Brooklyn,NY,11228
1922,312 74TH   STREET                        ,Brooklyn,NY,11209
1923,1647 DAHILL ROAD                         ,Brooklyn,NY,11223
1924,207 GRAVESEND NECK ROAD                  ,Brooklyn,NY,11223
1925,2223 63RD STREET                         ,Brooklyn,NY,11204
1926,469 ROGERS AVENUE                        ,Brooklyn,NY,11225
1927,1338 59TH   STREET                       ,Brooklyn,NY,11219
1928,1312 CARROLL STREET                      ,Brooklyn,NY,11213
1929,174 MAC DONOUGH STREET                   ,Brooklyn,NY,11216
1930,264 STAGG STREET                         ,Brooklyn,NY,11206
1931,1443 74 STREET                           ,Brooklyn,NY,11228
1932,860 71ST STREET                          ,Brooklyn,NY,11228
1933,1953 EAST 13TH STREET                    ,Brooklyn,NY,11229
1934,219 BAY 28TH STREET                      ,Brooklyn,NY,11214
1935,2449 EAST 14TH   STREET                  ,Brooklyn,NY,11235
1936,2360 EAST 1ST   STREET                   ,Brooklyn,NY,11223
1937,132 HART STREET                          ,Brooklyn,NY,11206
1938,393A PUTNAM AVENUE                       ,Brooklyn,NY,11216
1939,2050 65TH   STREET                       ,Brooklyn,NY,11204
1940,1412 OVINGTON AVENUE                     ,Brooklyn,NY,11219
1941,929 EAST 22ND STREET                     ,Brooklyn,NY,11210
1942,37 WOLCOTT STREET                        ,Brooklyn,NY,11231
1943,154 POWERS STREET                        ,Brooklyn,NY,11211
1944,401 MARLBOROUGH ROAD                     ,Brooklyn,NY,11226
1945,1333 65TH STREET                         ,Brooklyn,NY,11219
1946,247 MAC DONOUGH STREET                   ,Brooklyn,NY,11233
1947,1536 59TH STREET                         ,Brooklyn,NY,11219
1948,214 EAGLE STREET                         ,Brooklyn,NY,11222
1949,34 KINGS PLACE                           ,Brooklyn,NY,11223
1950,133 19TH STREET                          ,Brooklyn,NY,11232
1951,3981 BEDFORD AVENUE                      ,Brooklyn,NY,11229
1952,12 MARTENSE COURT                        ,Brooklyn,NY,11226
1953,337 CHAUNCEY STREET                      ,Brooklyn,NY,11233
1954,2040 EAST 12TH STREET                    ,Brooklyn,NY,11229
1955,642 19TH STREET                          ,Brooklyn,NY,11218
1956,807 PUTNAM AVENUE                        ,Brooklyn,NY,11221
1957,449A MACDONOUGH STREET                   ,Brooklyn,NY,11233
1958,802 LEXINGTON AVENUE                     ,Brooklyn,NY,11221
1959,8796 24TH   AVENUE                       ,Brooklyn,NY,11214
1960,743 44TH   STREET                        ,Brooklyn,NY,11220
1961,766 43RD STREET                          ,Brooklyn,NY,11232
1962,1280 PUTNAM AVENUE                       ,Brooklyn,NY,11221
1963,649 55TH   STREET                        ,Brooklyn,NY,11220
1964,152 POWERS STREET                        ,Brooklyn,NY,11211
1965,232 91ST   STREET                        ,Brooklyn,NY,11209
1966,250 LEFFERTS AVENUE                      ,Brooklyn,NY,11225
1967,68 HARMAN STREET                         ,Brooklyn,NY,11221
1968,112 RUTLAND ROAD                         ,Brooklyn,NY,11225
1969,211 18TH   STREET                        ,Brooklyn,NY,11215
1970,333 PROSPECT AVENUE                      ,Brooklyn,NY,11215
1971,460 MONTGOMERY STREET                    ,Brooklyn,NY,11225
1972,5802 16TH AVENUE                         ,Brooklyn,NY,11204
1973,21 REVERE PLACE                          ,Brooklyn,NY,11213
1974,813 DEAN STREET                          ,Brooklyn,NY,11238
1975,1139 EAST 23RD   STREET                  ,Brooklyn,NY,11210
1976,1128 65TH   STREET                       ,Brooklyn,NY,11219
1977,452 58TH   STREET                        ,Brooklyn,NY,11220
1978,89 SEELEY STREET                         ,Brooklyn,NY,11218
1979,422 63RD STREET                          ,Brooklyn,NY,11220
1980,119 MALCOLM X BOULEVARD                  ,Brooklyn,NY,11221
1981,421 83RD   STREET                        ,Brooklyn,NY,11209
1982,292 PUTNAM AVENUE                        ,Brooklyn,NY,11216
1983,400 EAST 16TH   STREET                   ,Brooklyn,NY,11226
1984,2277 65TH STREET                         ,Brooklyn,NY,11204
1985,5104 10TH AVENUE                         ,Brooklyn,NY,11219
1986,627 AVENUE O                             ,Brooklyn,NY,11230
1987,1919 52ND   STREET                       ,Brooklyn,NY,11204
1988,91 VAN SICKLEN STREET                    ,Brooklyn,NY,11223
1989,190 KENT STREET                          ,Brooklyn,NY,11222
1990,1039 EAST 3RD   STREET                   ,Brooklyn,NY,11230
1991,879 GREENE AVENUE                        ,Brooklyn,NY,11221
1992,1781 45TH   STREET                       ,Brooklyn,NY,11204
1993,76 LAWRENCE AVENUE                       ,Brooklyn,NY,11230
1994,613 MACON STREET                         ,Brooklyn,NY,11233
1995,526 56TH   STREET                        ,Brooklyn,NY,11220
1996,1109 MCDONALD AVENUE                     ,Brooklyn,NY,11230
1997,192 LEFFERTS PLACE                       ,Brooklyn,NY,11238
1998,301 CATON AVENUE                         ,Brooklyn,NY,11218
1999,129 BAY 40TH STREET                      ,Brooklyn,NY,11214
2000,442 HART STREET                          ,Brooklyn,NY,11221
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
